validation_id,model_id,runtime_secs,PinballLoss_mean,PinballLoss_std
p02,ARCH-p_36-q_24-o_12-lags_36-power_1-dist_ged-mean_HAR-vol_GARCH,11.259953260421751,6.020574083393549e+119,2.08558804063401e+120
p02,ARCH-p_36-q_24-o_12-lags_48-power_1-dist_ged-mean_AR-vol_GARCH,24.732068300247192,3.770574156102717e+54,1.30616520241521e+55
p02,ARCH-p_36-q_24-o_12-lags_48-power_1-dist_ged-mean_HAR-vol_GARCH,11.567363500595093,1.4162904166132216e+150,4.9000771815084305e+150
p02,ARCH-p_36-q_24-o_24-lags_24-power_1-dist_ged-mean_AR-vol_GARCH,10.76752495765686,3.202015835998179e+32,1.109210822917792e+33
p02,ARCH-p_36-q_24-o_24-lags_24-power_1-dist_ged-mean_HAR-vol_GARCH,13.42885971069336,1.580061021234208e+31,5.473491935670552e+31
p02,ARCH-p_36-q_24-o_24-lags_36-power_1-dist_ged-mean_AR-vol_GARCH,13.319347381591797,9.625847402011864e+150,3.334491353237886e+151
p02,ARCH-p_36-q_24-o_24-lags_36-power_1-dist_ged-mean_HAR-vol_GARCH,21.671549797058105,3.1007705562523403e+45,1.0741384292085327e+46
p02,ARCH-p_36-q_24-o_24-lags_48-power_1-dist_ged-mean_AR-vol_GARCH,14.899839639663696,1.960785231717355e+25,6.792242168598573e+25
p02,ARCH-p_36-q_24-o_24-lags_48-power_1-dist_ged-mean_HAR-vol_GARCH,19.600387811660767,1.139610410616585e+150,3.947726264044712e+150
p02,ARCH-p_36-q_36-o_12-lags_24-power_1-dist_ged-mean_AR-vol_GARCH,25.95720767974853,3.2376359932925056e+64,1.12155000735927e+65
p02,ARCH-p_36-q_36-o_12-lags_24-power_1-dist_ged-mean_HAR-vol_GARCH,18.78115749359131,1.900263849691846e+150,6.582707070905413e+150
p02,ARCH-p_36-q_36-o_12-lags_36-power_1-dist_ged-mean_AR-vol_GARCH,12.16859245300293,3.9187120721767513e+45,1.3574816818487301e+46
p02,ARCH-p_36-q_36-o_12-lags_36-power_1-dist_ged-mean_HAR-vol_GARCH,29.61132764816284,4.284768556603471e+139,1.4842873677421544e+140
p02,ARCH-p_36-q_36-o_12-lags_48-power_1-dist_ged-mean_AR-vol_GARCH,33.01353931427002,1.4099163711298217e+18,4.881791041019922e+18
p02,ARCH-p_36-q_36-o_12-lags_48-power_1-dist_ged-mean_HAR-vol_GARCH,27.380367040634155,3.5958496594381643e+98,1.2456388613052288e+99
p02,ARCH-p_36-q_36-o_24-lags_24-power_1-dist_ged-mean_AR-vol_GARCH,25.907520055770878,8.834739336298385e+23,3.0604434773550687e+24
p02,ARCH-p_36-q_36-o_24-lags_24-power_1-dist_ged-mean_HAR-vol_GARCH,16.584067583084106,2.602996851336502e+150,9.017045596913263e+150
