validation_id,model_id,runtime_secs,PinballLoss_fold_0_test,PinballLoss_fold_1_test,PinballLoss_fold_2_test,PinballLoss_fold_3_test,PinballLoss_fold_4_test,PinballLoss_fold_5_test,PinballLoss_fold_6_test,PinballLoss_fold_7_test,PinballLoss_fold_8_test,PinballLoss_fold_9_test,PinballLoss_fold_10_test,PinballLoss_mean,PinballLoss_std,MeanSquaredError_fold_0_test,MeanSquaredError_fold_1_test,MeanSquaredError_fold_2_test,MeanSquaredError_fold_3_test,MeanSquaredError_fold_4_test,MeanSquaredError_fold_5_test,MeanSquaredError_fold_6_test,MeanSquaredError_fold_7_test,MeanSquaredError_fold_8_test,MeanSquaredError_fold_9_test,MeanSquaredError_fold_10_test,MeanSquaredError_mean,MeanSquaredError_std
p01,AutoETS-auto_True,3.5099401473999023,0.9736571045044564,0.8584094251361594,1.3954814558769746,0.8907974760063726,0.854382107017756,0.8203236244043709,0.809713894457105,0.8179557462400155,0.8025824386576357,0.8034398341993656,0.8055567965274815,0.8938454457297904,0.17417541835265155,7.079848615424444,4.581963156249562,9.708690422684292,4.6012970245556515,2.299378832189098,2.191129967890637,2.4216157701959924,4.825337898902787,2.0477773069616787,6.2933444998081,3.0060929405629984,4.45967967594775,2.4463350111589093
p05,AutoETS-auto_True,0.4185800552368164,0.5066043120249603,0.6147607440314967,0.6318188364741175,0.627756781099785,0.648095890504446,0.6467663312191112,0.6436625620807579,0.6463140959581074,0.644617087827893,0.6671509174193937,0.6839936466022016,0.6328673822947518,0.045768089841402716,3.529401703383969,2.437668137836557,3.042554800715395,1.0198588376565698,2.5625603601764992,1.328159427998248,1.0863247297028769,1.6533697645780199,2.7567909285608936,4.553135465843446,2.712354551483837,2.4256526098123916,1.0911791672028408
p06,AutoETS-auto_True,0.3926689624786377,0.6214923462397619,0.6672590907526769,0.6762246696258734,0.6710383695991544,0.6409533497305089,0.6214609883241351,0.6497552153170252,0.6524366733651413,0.6649438722318285,0.6684826122946181,0.676188884080646,0.655476006505579,0.020159747017822274,4.54948369296398,5.308647930585346,1.756162422372782,4.591474492870889,1.9300524339051386,3.0716536278181796,9.04915764810087,11.148081756623755,2.8359191755204023,1.4735137548622885,3.864048812051839,4.507108704334134,3.0669637196027493
