validation_id,model_id,runtime_secs,MeanSquaredError_fold_0_test,MeanSquaredError_fold_1_test,MeanSquaredError_fold_2_test,MeanSquaredError_fold_3_test,MeanSquaredError_fold_4_test,MeanSquaredError_fold_5_test,MeanSquaredError_fold_6_test,MeanSquaredError_fold_7_test,MeanSquaredError_fold_8_test,MeanSquaredError_fold_9_test,MeanSquaredError_fold_10_test,MeanSquaredError_mean,MeanSquaredError_std
p01,ARCH-p_12-q_12-o_4-lags_12-power_1-dist_normal-mean_AR-vol_EGARCH,1.6157457828521729,33092.298137696256,2.86934314135648,4.236882774570499,1.1151993255540207,2.9594027087649613,2.3550606907448732,2.2953995521166575,6.628435473829519,5.996932310631295,4.390407600873161,3.951572616981446,3011.7360703537897,9976.59391823268
p01,ARCH-p_12-q_12-o_4-lags_12-power_1-dist_normal-mean_AR-vol_GARCH,2.4417519569396973,4.276866775546236,2.214043242283667,4.3214260460544365,1.1564034129923402,2.9037158108488983,2.365578873079036,2.2909504569230807,6.590980643758976,5.971237239448448,4.370670453224259,3.8842156188162225,3.6678262339068723,1.6669043412089883
p01,ARCH-p_12-q_12-o_4-lags_12-power_1-dist_normal-mean_AR-vol_HARCH,1.2327208518981934,3.97341419465783,2.372544897925186,4.159502431548378,1.0317918984247991,3.039341316191444,2.343588185854048,2.306174653614757,6.744560936700466,6.263245756678888,4.532358414549664,4.0605359260104095,3.7115507829232612,1.7334174481131364
p01,ARCH-p_12-q_12-o_4-lags_12-power_1-dist_normal-mean_ARX-vol_EGARCH,1.5360207557678223,33092.298137696256,2.86934314135648,4.236882774570499,1.1151993255540207,2.9594027087649613,2.3550606907448732,2.2953995521166575,6.628435473829519,5.996932310631295,4.390407600873161,3.951572616981446,3011.7360703537897,9976.59391823268
p01,ARCH-p_12-q_12-o_4-lags_12-power_1-dist_normal-mean_ARX-vol_GARCH,2.370054006576538,4.276866775546236,2.214043242283667,4.3214260460544365,1.1564034129923402,2.9037158108488983,2.365578873079036,2.2909504569230807,6.590980643758976,5.971237239448448,4.370670453224259,3.8842156188162225,3.6678262339068723,1.6669043412089883
p01,ARCH-p_12-q_12-o_4-lags_12-power_1-dist_normal-mean_ARX-vol_HARCH,1.5454802513122559,3.97341419465783,2.372544897925186,4.159502431548378,1.0317918984247991,3.039341316191444,2.343588185854048,2.306174653614757,6.744560936700466,6.263245756678888,4.532358414549664,4.0605359260104095,3.7115507829232612,1.7334174481131364
p01,ARCH-p_12-q_12-o_4-lags_12-power_1-dist_normal-mean_Constant-vol_EGARCH,1.5447373390197754,4.212049954781838,2.1826371982043646,2.7322603933838523,2.616648570785064,5.1802872008139405,2.2588421180941953,2.5803241629416505,8.566982103964792,8.14957097417334,4.646802251203215,4.968826690466221,4.372293783528407,2.2631261474824584
p01,ARCH-p_12-q_12-o_4-lags_12-power_1-dist_normal-mean_Constant-vol_GARCH,1.0330579280853271,4.198118275078122,2.3948118386054,2.761868831530355,2.6416149848007957,5.27349363127538,2.148674635720858,2.6561942928649427,8.630182641453121,8.23152680853288,4.733935737440542,5.0452618388440635,4.42869850146786,2.2760294787704245
p01,ARCH-p_12-q_12-o_4-lags_12-power_1-dist_normal-mean_Constant-vol_HARCH,0.4870452880859375,4.263606687432002,2.2934666976972142,2.7163629406605234,2.6219323219477313,5.108869785738594,2.1808221886514043,2.6434826087689594,8.759684621118824,8.362698767652555,4.7615980367808195,5.05199402171836,4.433138061651544,2.3284854606128977
p01,ARCH-p_12-q_12-o_4-lags_12-power_1-dist_normal-mean_HAR-vol_EGARCH,1.4935245513916016,4.242123969523303,2.6770073978035778,4.236941818231764,1.115305670006152,2.9724958750191157,2.354843563090881,2.295219411276752,6.627396256491579,6.002823580866515,4.378336248148422,3.9347360121048043,3.712475436596624,1.6434005749837821
p01,ARCH-p_12-q_12-o_4-lags_12-power_1-dist_normal-mean_HAR-vol_GARCH,2.1904397010803223,4.205125553820876,2.214125876348116,4.369814313759748,1.1562729725958205,2.9037064645199053,2.371642337751685,2.2921311216661597,6.5908494853865,5.97122572759872,4.370415502409356,3.883593466257761,3.666263892919514,1.6658032770668294
p01,ARCH-p_12-q_12-o_4-lags_12-power_1-dist_normal-mean_HAR-vol_HARCH,1.0721590518951416,3.973389979116358,2.3725381219295123,4.1595070951396105,1.0317862905565731,3.039330720933672,2.3435788780735938,2.306176940214645,6.744546432298717,6.263232952369823,4.532343323227451,4.060601962596533,3.71154842695059,1.73341574552467
p01,ARCH-p_12-q_12-o_4-lags_12-power_1-dist_normal-mean_HARX-vol_EGARCH,1.4942548274993896,4.242123969523303,2.6770073978035778,4.236941818231764,1.115305670006152,2.9724958750191157,2.354843563090881,2.295219411276752,6.627396256491579,6.002823580866515,4.378336248148422,3.9347360121048043,3.712475436596624,1.6434005749837821
p01,ARCH-p_12-q_12-o_4-lags_12-power_1-dist_normal-mean_HARX-vol_GARCH,2.471491813659668,4.205125553820876,2.214125876348116,4.369814313759748,1.1562729725958205,2.9037064645199053,2.371642337751685,2.2921311216661597,6.5908494853865,5.97122572759872,4.370415502409356,3.883593466257761,3.666263892919514,1.6658032770668294
p01,ARCH-p_12-q_12-o_4-lags_12-power_1-dist_normal-mean_HARX-vol_HARCH,1.212705373764038,3.973389979116358,2.3725381219295123,4.1595070951396105,1.0317862905565731,3.039330720933672,2.3435788780735938,2.306176940214645,6.744546432298717,6.263232952369823,4.532343323227451,4.060601962596533,3.71154842695059,1.73341574552467
p01,ARCH-p_12-q_12-o_4-lags_12-power_2-dist_ged-mean_AR-vol_EGARCH,2.02860164642334,4.3049930421425735,2.4971787371133676,4.585073698682895,0.9187656932383831,2.7197800094064237,2.4293776486086953,2.28728903757102,6.184249646238942,5.660516488218555,4.627425635838533,3.8690045904531676,3.643968566137505,1.6053581306211668
p01,ARCH-p_12-q_12-o_4-lags_12-power_2-dist_ged-mean_AR-vol_GARCH,2.9444968700408936,3.983406007245083,2.531059781331842,4.676303095924533,0.9096979166688535,2.766188029452514,2.4673651582431506,2.2829509836928037,6.09777827271629,5.575959584143055,4.55255666691037,3.835532999576691,3.607163499627744,1.5653784626116924
p01,ARCH-p_12-q_12-o_4-lags_12-power_2-dist_ged-mean_AR-vol_HARCH,2.3911948204040527,3.9310326917086296,2.615955804297184,4.6906322541425896,0.9206240501917563,2.850208510314867,2.379878785669776,2.295477072333777,6.224967649531358,5.772005976324159,4.767426989471555,4.013307306855407,3.6783197355310056,1.6209078622162219
p01,ARCH-p_12-q_12-o_4-lags_12-power_2-dist_ged-mean_ARX-vol_EGARCH,2.089460849761963,4.3049930421425735,2.4971787371133676,4.585073698682895,0.9187656932383831,2.7197800094064237,2.4293776486086953,2.28728903757102,6.184249646238942,5.660516488218555,4.627425635838533,3.8690045904531676,3.643968566137505,1.6053581306211668
p01,ARCH-p_12-q_12-o_4-lags_12-power_2-dist_ged-mean_ARX-vol_GARCH,2.814173698425293,3.983406007245083,2.531059781331842,4.676303095924533,0.9096979166688535,2.766188029452514,2.4673651582431506,2.2829509836928037,6.09777827271629,5.575959584143055,4.55255666691037,3.835532999576691,3.607163499627744,1.5653784626116924
p01,ARCH-p_12-q_12-o_4-lags_12-power_2-dist_ged-mean_ARX-vol_HARCH,2.862204074859619,3.9310326917086296,2.615955804297184,4.6906322541425896,0.9206240501917563,2.850208510314867,2.379878785669776,2.295477072333777,6.224967649531358,5.772005976324159,4.767426989471555,4.013307306855407,3.6783197355310056,1.6209078622162219
p01,ARCH-p_12-q_12-o_4-lags_12-power_2-dist_ged-mean_Constant-vol_EGARCH,1.4544787406921387,4.198717415216827,2.191147659438565,2.6835764854969932,3.042065226128518,5.05971042809941,2.419176852475184,2.4511940168203137,8.150528203717036,7.528605596064136,4.051342458646903,4.224651176224276,4.181883228938923,2.0334695157071474
p01,ARCH-p_12-q_12-o_4-lags_12-power_2-dist_ged-mean_Constant-vol_GARCH,1.5053343772888184,4.312992732734844,2.189727228515264,2.805711809409463,2.6160914214017508,5.125660378024472,2.2998299338883794,2.5459760163680674,8.437196878160671,8.104737704683405,4.548922484648683,4.857551210797793,4.349490708966618,2.218539404659447
p01,ARCH-p_12-q_12-o_4-lags_12-power_2-dist_ged-mean_Constant-vol_HARCH,0.7094662189483643,4.266455822859064,2.18536972848973,2.6982413874505555,2.6874201881321746,4.916082840533459,2.371263417492222,2.5053722682097086,8.325486133875339,7.945735673355984,4.403520365156073,4.695971985948913,4.272810891954839,2.159037008400833
p01,ARCH-p_12-q_12-o_4-lags_12-power_2-dist_ged-mean_HAR-vol_EGARCH,1.7879552841186523,3.917480306788618,2.643680335225707,4.585464597921301,0.9187727299336613,2.719835524508781,2.4086144032954304,2.2872540137824466,6.184236013927803,5.660369731490059,4.624022159746849,3.86347861716414,3.6193825848895274,1.5852495514312102
p01,ARCH-p_12-q_12-o_4-lags_12-power_2-dist_ged-mean_HAR-vol_GARCH,2.7126893997192383,3.98467212085424,2.5310655752778226,4.676639037217777,0.9096870254246278,2.766233443389155,2.4674226610790604,2.282963539538319,6.0977491430113595,5.575906134243022,4.552373681031324,3.8354316817481653,3.6072858220740796,1.565401792604783
p01,ARCH-p_12-q_12-o_4-lags_12-power_2-dist_ged-mean_HAR-vol_HARCH,2.290205478668213,3.9206396037612117,2.6159025542213405,4.690729216023664,0.9205345909057102,2.8502799015473506,2.37986882181056,2.295472340231102,6.224986140601981,5.7719369780312295,4.767314682559385,4.013264376444388,3.6773572005579935,1.6207567170680894
p01,ARCH-p_12-q_12-o_4-lags_12-power_2-dist_ged-mean_HARX-vol_EGARCH,1.8481426239013672,3.917480306788618,2.643680335225707,4.585464597921301,0.9187727299336613,2.719835524508781,2.4086144032954304,2.2872540137824466,6.184236013927803,5.660369731490059,4.624022159746849,3.86347861716414,3.6193825848895274,1.5852495514312102
p01,ARCH-p_12-q_12-o_4-lags_12-power_2-dist_ged-mean_HARX-vol_GARCH,2.7325284481048584,3.98467212085424,2.5310655752778226,4.676639037217777,0.9096870254246278,2.766233443389155,2.4674226610790604,2.282963539538319,6.0977491430113595,5.575906134243022,4.552373681031324,3.8354316817481653,3.6072858220740796,1.565401792604783
p01,ARCH-p_12-q_12-o_4-lags_12-power_2-dist_ged-mean_HARX-vol_HARCH,2.2794878482818604,3.9206396037612117,2.6159025542213405,4.690729216023664,0.9205345909057102,2.8502799015473506,2.37986882181056,2.295472340231102,6.224986140601981,5.7719369780312295,4.767314682559385,4.013264376444388,3.6773572005579935,1.6207567170680894
p01,ARCH-p_12-q_12-o_4-lags_12-power_2-dist_normal-mean_AR-vol_EGARCH,1.6758332252502441,33092.298137696256,2.86934314135648,4.236882774570499,1.1151993255540207,2.9594027087649613,2.3550606907448732,2.2953995521166575,6.628435473829519,5.996932310631295,4.390407600873161,3.951572616981446,3011.7360703537897,9976.59391823268
p01,ARCH-p_12-q_12-o_4-lags_12-power_2-dist_normal-mean_AR-vol_GARCH,2.028184652328491,4.1759243529482255,2.2701711282889105,4.326646975588071,1.139838822840911,2.965325541120169,2.4580793462776875,2.292519720593764,6.5211060404355505,5.935339683638692,4.282985752891809,3.8298197179002016,3.6543415529567267,1.6300404041911332
p01,ARCH-p_12-q_12-o_4-lags_12-power_2-dist_normal-mean_AR-vol_HARCH,1.2941572666168213,3.97341419465783,2.372544897925186,4.159502431548378,1.0317918984247991,3.039341316191444,2.343588185854048,2.306174653614757,6.744560936700466,6.263245756678888,4.532358414549664,4.0605359260104095,3.7115507829232612,1.7334174481131364
p01,ARCH-p_12-q_12-o_4-lags_12-power_2-dist_normal-mean_ARX-vol_EGARCH,1.6652603149414062,33092.298137696256,2.86934314135648,4.236882774570499,1.1151993255540207,2.9594027087649613,2.3550606907448732,2.2953995521166575,6.628435473829519,5.996932310631295,4.390407600873161,3.951572616981446,3011.7360703537897,9976.59391823268
p01,ARCH-p_12-q_12-o_4-lags_12-power_2-dist_normal-mean_ARX-vol_GARCH,2.0491507053375244,4.1759243529482255,2.2701711282889105,4.326646975588071,1.139838822840911,2.965325541120169,2.4580793462776875,2.292519720593764,6.5211060404355505,5.935339683638692,4.282985752891809,3.8298197179002016,3.6543415529567267,1.6300404041911332
p01,ARCH-p_12-q_12-o_4-lags_12-power_2-dist_normal-mean_ARX-vol_HARCH,1.4340629577636719,3.97341419465783,2.372544897925186,4.159502431548378,1.0317918984247991,3.039341316191444,2.343588185854048,2.306174653614757,6.744560936700466,6.263245756678888,4.532358414549664,4.0605359260104095,3.7115507829232612,1.7334174481131364
p01,ARCH-p_12-q_12-o_4-lags_12-power_2-dist_normal-mean_Constant-vol_EGARCH,1.6566243171691895,4.212049954781838,2.1826371982043646,2.7322603933838523,2.616648570785064,5.1802872008139405,2.2588421180941953,2.5803241629416505,8.566982103964792,8.14957097417334,4.646802251203215,4.968826690466221,4.372293783528407,2.2631261474824584
p01,ARCH-p_12-q_12-o_4-lags_12-power_2-dist_normal-mean_Constant-vol_GARCH,1.2740445137023926,4.252227297545271,2.331394761329812,2.7190076628728472,2.610754459422067,5.13773783771423,2.170102241775709,2.661696784050997,8.822530409374078,8.435179328945528,4.853527837357207,5.139902744220383,4.466732851328012,2.353977558256468
p01,ARCH-p_12-q_12-o_4-lags_12-power_2-dist_normal-mean_Constant-vol_HARCH,0.518923282623291,4.263606687432002,2.2934666976972142,2.7163629406605234,2.6219323219477313,5.108869785738594,2.1808221886514043,2.6434826087689594,8.759684621118824,8.362698767652555,4.7615980367808195,5.05199402171836,4.433138061651544,2.3284854606128977
p01,ARCH-p_12-q_12-o_4-lags_12-power_2-dist_normal-mean_HAR-vol_EGARCH,1.3842377662658691,4.242123969523303,2.6770073978035778,4.236941818231764,1.115305670006152,2.9724958750191157,2.354843563090881,2.295219411276752,6.627396256491579,6.002823580866515,4.378336248148422,3.9347360121048043,3.712475436596624,1.6434005749837821
p01,ARCH-p_12-q_12-o_4-lags_12-power_2-dist_normal-mean_HAR-vol_GARCH,2.0485880374908447,4.175877292499609,2.270203137452311,4.326627231269042,1.1398626707716324,2.965343273338798,2.4580804178797626,2.2925223934661116,6.521142636173143,5.935385859673939,4.282969531838286,3.8298131469557535,3.654347962847126,1.6300428373052418
p01,ARCH-p_12-q_12-o_4-lags_12-power_2-dist_normal-mean_HAR-vol_HARCH,1.2329490184783936,3.973389979116358,2.3725381219295123,4.1595070951396105,1.0317862905565731,3.039330720933672,2.3435788780735938,2.306176940214645,6.744546432298717,6.263232952369823,4.532343323227451,4.060601962596533,3.71154842695059,1.73341574552467
p01,ARCH-p_12-q_12-o_4-lags_12-power_2-dist_normal-mean_HARX-vol_EGARCH,1.4449543952941895,4.242123969523303,2.6770073978035778,4.236941818231764,1.115305670006152,2.9724958750191157,2.354843563090881,2.295219411276752,6.627396256491579,6.002823580866515,4.378336248148422,3.9347360121048043,3.712475436596624,1.6434005749837821
p01,ARCH-p_12-q_12-o_4-lags_12-power_2-dist_normal-mean_HARX-vol_GARCH,2.118504047393799,4.175877292499609,2.270203137452311,4.326627231269042,1.1398626707716324,2.965343273338798,2.4580804178797626,2.2925223934661116,6.521142636173143,5.935385859673939,4.282969531838286,3.8298131469557535,3.654347962847126,1.6300428373052418
p01,ARCH-p_12-q_12-o_4-lags_12-power_2-dist_normal-mean_HARX-vol_HARCH,1.1619315147399902,3.973389979116358,2.3725381219295123,4.1595070951396105,1.0317862905565731,3.039330720933672,2.3435788780735938,2.306176940214645,6.744546432298717,6.263232952369823,4.532343323227451,4.060601962596533,3.71154842695059,1.73341574552467
p01,ARCH-p_12-q_12-o_4-lags_16-power_1-dist_ged-mean_AR-vol_EGARCH,2.501068353652954,4.265387927150473,2.6168035235280054,4.630413667423851,0.8954581565865802,2.6927317844593697,2.4514213000347316,2.2725575295445384,6.165201951819545,5.666586760092829,4.702792163980854,4.015803222210161,3.670468907893722,1.6085909269113823
p01,ARCH-p_12-q_12-o_4-lags_16-power_1-dist_ged-mean_AR-vol_GARCH,3.500997304916382,4.319416821980111,2.595351315065334,4.6348340411794595,0.8884465916495623,2.6645693391053697,2.4445792625484426,2.274146559125971,6.148118436228759,5.64454021568319,4.672563417774932,3.94370518550595,3.6572973805315527,1.6069742618310943
p01,ARCH-p_12-q_12-o_4-lags_16-power_1-dist_ged-mean_AR-vol_HARCH,3.3261055946350098,4.054822613288292,2.699139002277491,4.58444299792015,0.89201134001364,2.8505386952783818,2.3953043018565863,2.2943947248246648,6.18146697177671,5.811125700312986,4.908377540650329,4.154234376426179,3.711441660420492,1.627077081576345
p01,ARCH-p_12-q_12-o_4-lags_16-power_1-dist_ged-mean_ARX-vol_EGARCH,2.4422945976257324,4.265387927150473,2.6168035235280054,4.630413667423851,0.8954581565865802,2.6927317844593697,2.4514213000347316,2.2725575295445384,6.165201951819545,5.666586760092829,4.702792163980854,4.015803222210161,3.670468907893722,1.6085909269113823
p01,ARCH-p_12-q_12-o_4-lags_16-power_1-dist_ged-mean_ARX-vol_GARCH,3.3503217697143555,4.319416821980111,2.595351315065334,4.6348340411794595,0.8884465916495623,2.6645693391053697,2.4445792625484426,2.274146559125971,6.148118436228759,5.64454021568319,4.672563417774932,3.94370518550595,3.6572973805315527,1.6069742618310943
p01,ARCH-p_12-q_12-o_4-lags_16-power_1-dist_ged-mean_ARX-vol_HARCH,3.275930166244507,4.054822613288292,2.699139002277491,4.58444299792015,0.89201134001364,2.8505386952783818,2.3953043018565863,2.2943947248246648,6.18146697177671,5.811125700312986,4.908377540650329,4.154234376426179,3.711441660420492,1.627077081576345
p01,ARCH-p_12-q_12-o_4-lags_16-power_1-dist_ged-mean_Constant-vol_EGARCH,1.4953243732452393,4.198717415216827,2.191147659438565,2.6835764854969932,3.042065226128518,5.05971042809941,2.419176852475184,2.4511940168203137,8.150528203717036,7.528605596064136,4.051342458646903,4.224651176224276,4.181883228938923,2.0334695157071474
p01,ARCH-p_12-q_12-o_4-lags_16-power_1-dist_ged-mean_Constant-vol_GARCH,1.433779239654541,4.3890347919361945,2.1609219422839696,2.7177137821214683,2.7551082452232607,4.594695295706769,2.2895025256549526,2.5734519008545687,8.38701556698589,8.018269396595466,4.534673401696001,4.856533144825337,4.2979018176258075,2.178939924869411
p01,ARCH-p_12-q_12-o_4-lags_16-power_1-dist_ged-mean_Constant-vol_HARCH,0.6080269813537598,4.266455822859064,2.18536972848973,2.6982413874505555,2.6874201881321746,4.916082840533459,2.371263417492222,2.5053722682097086,8.325486133875339,7.945735673355984,4.403520365156073,4.695971985948913,4.272810891954839,2.159037008400833
p01,ARCH-p_12-q_12-o_4-lags_16-power_1-dist_ged-mean_HAR-vol_EGARCH,2.048466920852661,1.6192898189898791e+62,2.621112173773826,4.630370120052432,0.8954396814702226,2.7032670428486028,2.4513032434126516,2.2725830152819655,6.165229764016157,5.666521380051232,4.70266864713412,4.015640925278314,1.4720816536271627e+61,4.882342505847219e+61
p01,ARCH-p_12-q_12-o_4-lags_16-power_1-dist_ged-mean_HAR-vol_GARCH,3.247284173965454,4.319259619060863,2.5952589806496493,4.634886633338086,0.8885905559254014,2.6838302797295133,2.4446799501454217,2.2741424153768373,6.148409452305739,5.644621976287655,4.672545989540175,3.9438089409770694,3.659094072121492,1.6058211665260247
p01,ARCH-p_12-q_12-o_4-lags_16-power_1-dist_ged-mean_HAR-vol_HARCH,2.3224401473999023,3.9740805537452553,2.6992631591100777,4.585371853647705,0.8921752663112873,2.8505496174955898,2.3953295704374584,2.2943480538832777,6.181553672308719,5.811355063636383,4.908484403285837,4.154332642352337,3.7042585323830846,1.6256238111826509
p01,ARCH-p_12-q_12-o_4-lags_16-power_1-dist_ged-mean_HARX-vol_EGARCH,2.148361921310425,1.6192898189898791e+62,2.621112173773826,4.630370120052432,0.8954396814702226,2.7032670428486028,2.4513032434126516,2.2725830152819655,6.165229764016157,5.666521380051232,4.70266864713412,4.015640925278314,1.4720816536271627e+61,4.882342505847219e+61
p01,ARCH-p_12-q_12-o_4-lags_16-power_1-dist_ged-mean_HARX-vol_GARCH,3.4165165424346924,4.319259619060863,2.5952589806496493,4.634886633338086,0.8885905559254014,2.6838302797295133,2.4446799501454217,2.2741424153768373,6.148409452305739,5.644621976287655,4.672545989540175,3.9438089409770694,3.659094072121492,1.6058211665260247
p01,ARCH-p_12-q_12-o_4-lags_16-power_1-dist_ged-mean_HARX-vol_HARCH,2.6232011318206787,3.9740805537452553,2.6992631591100777,4.585371853647705,0.8921752663112873,2.8505496174955898,2.3953295704374584,2.2943480538832777,6.181553672308719,5.811355063636383,4.908484403285837,4.154332642352337,3.7042585323830846,1.6256238111826509
p01,ARCH-p_12-q_12-o_4-lags_16-power_1-dist_normal-mean_AR-vol_EGARCH,1.7169971466064453,4.579632942014902,1.9438622237665626,4.230609130486817,1.0632605240745603,2.961507225950614,2.4191154556261996,2.282627493309818,6.606628239338031,5.994871485240432,4.423326077184776,3.987043010197471,3.6811348915627438,1.720560928149809
p01,ARCH-p_12-q_12-o_4-lags_16-power_1-dist_normal-mean_AR-vol_GARCH,2.9043543338775635,4.409735016953977,2.2883757984386883,4.346468143154439,1.1160726481151098,2.788591188726472,2.436062600501617,2.2822378909908596,6.575988430418382,5.9486507226866525,4.32974538565145,3.9421923512888335,3.678556379720589,1.667548477930121
p01,ARCH-p_12-q_12-o_4-lags_16-power_1-dist_normal-mean_AR-vol_HARCH,1.393782138824463,4.142486335235369,2.3784320414039573,4.155874946020516,0.9891469531742516,3.026468923868245,2.354583169721534,2.2998261547035384,6.727084413843749,6.233145735401218,4.496077785455185,3.9842440144193896,3.7079427702951775,1.7325434335294874
p01,ARCH-p_12-q_12-o_4-lags_16-power_1-dist_normal-mean_ARX-vol_EGARCH,1.7180278301239014,4.579632942014902,1.9438622237665626,4.230609130486817,1.0632605240745603,2.961507225950614,2.4191154556261996,2.282627493309818,6.606628239338031,5.994871485240432,4.423326077184776,3.987043010197471,3.6811348915627438,1.720560928149809
p01,ARCH-p_12-q_12-o_4-lags_16-power_1-dist_normal-mean_ARX-vol_GARCH,3.004958152770996,4.409735016953977,2.2883757984386883,4.346468143154439,1.1160726481151098,2.788591188726472,2.436062600501617,2.2822378909908596,6.575988430418382,5.9486507226866525,4.32974538565145,3.9421923512888335,3.678556379720589,1.667548477930121
