validation_id,model_id,runtime_secs,MeanSquaredError_mean,MeanSquaredError_std
p02,HFTransformersForecaster-Informer,490.7414975166321,2.865612972702196,0.9152871961056372
p03,HFTransformersForecaster-Informer,483.9020731449127,3.120833868336646,2.2404366774690194
p04,HFTransformersForecaster-Informer,382.18755173683167,2.582255429018649,1.1734480957570732
p10,HFTransformersForecaster-Informer,373.8027973175049,1.8058960720868908,0.7485353218026611
p11,HFTransformersForecaster-Informer,378.2052490711212,3.079309812577365,1.2726335597103728
p12,HFTransformersForecaster-Informer,400.47409319877625,3.6638474546247264,2.2499022103554425
