validation_id,model_id,runtime_secs,MeanSquaredError_fold_0_test,MeanSquaredError_fold_1_test,MeanSquaredError_fold_2_test,MeanSquaredError_fold_3_test,MeanSquaredError_fold_4_test,MeanSquaredError_fold_5_test,MeanSquaredError_fold_6_test,MeanSquaredError_fold_7_test,MeanSquaredError_fold_8_test,MeanSquaredError_fold_9_test,MeanSquaredError_fold_10_test,MeanSquaredError_fold_11_test,MeanSquaredError_fold_12_test,MeanSquaredError_fold_13_test,MeanSquaredError_fold_14_test,MeanSquaredError_fold_15_test,MeanSquaredError_fold_16_test,MeanSquaredError_fold_17_test,MeanSquaredError_fold_18_test,MeanSquaredError_fold_19_test,MeanSquaredError_fold_20_test,MeanSquaredError_fold_21_test,MeanSquaredError_fold_22_test,MeanSquaredError_fold_23_test,MeanSquaredError_fold_24_test,MeanSquaredError_fold_25_test,MeanSquaredError_fold_26_test,MeanSquaredError_fold_27_test,MeanSquaredError_fold_28_test,MeanSquaredError_mean,MeanSquaredError_std,MeanSquaredError_fold_29_test
p10,StatsForecastAutoETS-model_ANN,0.3378012180328369,1.9450113967360696,1.0843533269084518,2.668046517412013,1.4603299858478749,1.6684408557059756,2.2372698702486975,2.178286965696203,1.9825188426877072,2.3452298542165724,1.213461759462644,1.8730545462781267,2.161749048966026,2.2049736448110866,2.9547975268177136,1.0490074682435448,1.266468230051004,1.6549255698832421,1.6178419292714328,0.7700024678603715,1.7613034287544649,0.7185171106778345,0.7493165000535628,3.765312067612068,0.9902177551160978,0.5513895350161455,1.7857448805159688,2.384731519362746,1.0337364804973805,4.006002439962677,1.7959324663680591,0.8488084959181996,
p10,StatsForecastAutoETS-model_MNN,0.34047937393188477,1.9450113967360696,1.0843533269084518,2.668046517412013,1.4603299858478749,1.6684408557059756,2.2372698702486975,2.178286965696203,1.9825188426877072,2.3452298542165724,1.213461759462644,1.8730545462781267,2.1617490489660263,2.2049736448110866,2.9547975268177136,1.0490074682435448,1.266468230051004,1.6549255698832421,1.6178419292714328,0.7700024678603715,1.7613034287544649,0.7185171106778345,0.7493165000535628,3.765312067612068,0.9902177551160978,0.5513895350161455,1.7857448805159688,2.384731519362746,1.0337364804973805,4.006002439962677,1.7959324663680591,0.8488084959181996,
p10,StatsForecastAutoTheta-decomposition_type_additive,129.41539311408997,1.9405918119705308,1.0851302110739496,2.6678212613839727,1.4647229215619728,1.66958741303582,2.2361632085192453,2.1783043042252994,1.983525281602895,2.3457720362199925,1.2130120541714888,1.8730470860193886,2.1616371448039975,2.204164844394038,2.9502136312009135,1.0491191007018323,1.2632277475232636,1.6557556859279339,1.6194385389565014,0.7691743349754988,1.7604902154948459,0.7195377426384106,0.7458906433017817,3.767275988836517,0.98201128738944,0.5516390099092228,1.7856319235285103,2.384700772245555,1.0333852780331352,4.005993999131691,1.7954126027164705,0.849087288142092,
p10,StatsForecastAutoTheta-decomposition_type_multiplicative,128.0635802745819,1.9405918119705308,1.0851302110739496,2.6678212613839727,1.4647229215619728,1.66958741303582,2.2361632085192453,2.1783043042252994,1.983525281602895,2.3457720362199925,1.2130120541714888,1.8730470860193886,2.1616371448039975,2.204164844394038,2.9502136312009135,1.0491191007018323,1.2632277475232636,1.6557556859279339,1.6194385389565014,0.7691743349754988,1.7604902154948459,0.7195377426384106,0.7458906433017817,3.767275988836517,0.98201128738944,0.5516390099092228,1.7856319235285103,2.384700772245555,1.0333852780331352,4.005993999131691,1.7954126027164705,0.849087288142092,
p11,AutoETS-auto_True,1.2788760662078857,2.2214955848529514,1.4126178795003363,1.5593653697426084,2.6195823299461067,4.794911646626674,6.739129034787206,2.8315442305906298,2.500399621527015,3.0375045466487425,7.488897792366777,3.994516330264459,7.087240855590956,3.6496008029206517,0.9063553259169087,1.7305496737199932,2.977696692449706,4.8112215193876615,1.8837388454642507,3.1585872015364864,1.5180795591624008,0.6899036756661218,3.77435931193374,2.4464961663213622,1.7580581230690009,0.7345430612272228,4.027285599462171,0.995473170428154,2.0813904169107205,,2.979662298857894,1.8525365450132911,
p11,StatsForecastAutoCES-model_Z,1.0021905899047852,2.347436767708851,1.2890972977247372,1.6772703523068315,3.24710348394687,5.7731552144987734,7.205775835102591,3.5133126264054355,2.269721614434722,3.675206085150289,5.800648808066073,2.6578541985840203,7.584817995807258,1.4860660064652782,2.1322923750079017,1.358940503486499,3.076969966029688,4.254304213110569,0.7928239747638687,3.501775371311846,2.4483595714400876,1.3941123541738885,2.5935043697250193,2.286251291206668,1.0887816685424745,0.9242887620475707,4.1131602002823415,1.403774152838379,2.3751172570654226,,2.9382829399012125,1.8136036460528788,
p11,StatsForecastAutoETS-model_ANN,0.3134288787841797,2.157062044566192,1.4393312683671988,1.8199259594945338,3.5892077242889386,5.485368330307117,6.937557533302001,3.112751543621195,2.4350165405032453,3.2436129590131086,5.497130365951603,3.3818390601112305,7.269419500210246,1.7338415939821672,1.2584619374637518,1.352209591498946,3.021431550029094,4.846275775963321,1.3610040600957796,2.76705519763882,1.976479924661323,0.9124360278123158,3.2883673837251313,1.940382809149931,1.4287977221570434,0.6182434798685373,3.8165493650227504,1.8356073420003958,2.5922875617131322,,2.897059076875681,1.7396692956888482,
p11,StatsForecastAutoETS-model_MNN,0.323183536529541,2.157062044376925,1.4393312683671988,1.8199259594945338,3.5892077242889386,5.485368330307117,6.937557533302001,3.112751543621195,2.4350165405032453,3.2436129590131086,5.4971303659516035,3.3818390601112305,7.269419500210246,1.7338415939821672,1.2584619374637518,1.352209591498946,3.021431550029094,4.846275775963321,1.3610040600957796,2.767055197638819,1.976479924661323,0.9124360278123158,3.2883673837251313,1.940382809149931,1.4287977221570434,0.6182434798685373,3.8165493650227504,1.8356073420003958,2.5922875617131322,,2.8970590768689215,1.7396692956918303,
p11,StatsForecastAutoTheta-decomposition_type_additive,106.06913495063782,2.157055937325546,1.4396009406027894,1.8212033327618442,3.59114003518015,5.496694574931539,6.943357015957443,3.116365206139544,2.435010131786162,3.245613896987268,5.49181428662713,3.38088230285874,7.267695866429233,1.7291225666306398,1.2621221876027415,1.3521625259162966,3.0217735451921404,4.846932403145644,1.3604446809503783,2.770770797685028,1.978591766120775,0.9136597677966615,3.2866706123579994,1.9390230984104706,1.4265985399611791,0.6184690829305346,3.816067672050016,1.8396375316874765,2.59646626913659,,2.8980338062557833,1.740230561492678,
p11,StatsForecastAutoTheta-decomposition_type_multiplicative,111.95116972923279,2.157055937325546,1.4396009406027894,1.8212033327618442,3.59114003518015,5.496694574931539,6.943357015957443,3.116365206139544,2.435010131786162,3.245613896987268,5.49181428662713,3.38088230285874,7.267695866429233,1.7291225666306398,1.2621221876027415,1.3521625259162966,3.0217735451921404,4.846932403145644,1.3604446809503783,2.770770797685028,1.978591766120775,0.9136597677966615,3.2866706123579994,1.9390230984104706,1.4265985399611791,0.6184690829305346,3.816067672050016,1.8396375316874765,2.59646626913659,,2.8980338062557833,1.740230561492678,
p12,AutoETS-auto_True,1.7846617698669434,1.1456233976293853,3.063840314249104,2.6243588832791582,2.387665739735368,7.342789355427575,1.4580108985392393,4.947898493954411,2.1277199064181698,2.3369697552178694,0.8993496044134542,1.0102292215280388,0.8091840591660214,1.0249762647851672,7.964347878656452,1.464323115313963,0.6309375389988148,0.795777662152326,1.2519838158665177,1.037585636163304,2.5291702721063625,4.331950931251116,1.675997395954054,3.935358046925617,2.5730629492535857,5.723877422664919,1.6654627275431084,3.9693331793497064,5.916210611469436,0.3768819220995217,2.655892310348682,2.0575766707221863,
p12,StatsForecastAutoCES-model_Z,1.2774076461791992,1.5020905125128279,2.841617372130887,4.0382083884428654,3.654997225552215,7.507903500211888,1.4210304660549418,5.974597176739105,2.238233879639314,2.1722803824861048,0.7719928976002983,0.9440011565819566,0.6693346508816375,0.80497065577036,8.292574848701411,2.1421181652364174,0.6754019184138024,0.27205032336665563,1.1521925254781968,1.315770739384957,2.228849061350076,2.2842495393789384,2.071911421224149,2.9658233993745067,2.6264601509346,5.146957761212867,1.3969361756638845,4.513505070335486,5.55690394373082,0.8032713063057221,2.689180503955065,2.105515450542538,
p12,StatsForecastAutoETS-model_ANN,0.3294999599456787,1.2884689542599026,2.997220932783455,4.2191194500542055,3.294001259157009,7.314616264705438,1.4336581338397931,5.718537377847745,2.0641093184968713,2.5707842945274284,0.5843965779924587,1.1046618405395234,0.5801087298923071,0.7646709534426727,7.942318091506106,1.812536362153259,0.45870763514949764,0.28160186649581864,1.1068002435826432,1.4898037159338828,2.6098105513589456,2.644171402396756,1.9311160291080676,3.5089215105310085,2.4207386499188863,5.653157917051679,1.288406422575313,4.17056484496916,5.406340430577619,0.5488697731501145,2.6623523977240535,2.0847967517422195,
p12,StatsForecastAutoETS-model_MNN,0.33872032165527344,1.2884689542599026,2.997220932783455,4.2191194500542055,3.294001259157009,7.314616264705438,1.4336581338397931,5.718537377847745,2.0641093184968713,2.5707842945274284,0.5843965779924587,1.1046618405395234,0.5801087298923071,0.7646709534426727,7.942318091506106,1.812536362153259,0.45870763514949764,0.28160186649581864,1.1068002435826432,1.4898037159338828,2.6098105513589456,2.644171402396756,1.9311160291080676,3.5089215105310085,2.4207386499188863,5.653157917051679,1.288406422575313,4.17056484496916,5.406340430577619,0.5488697731501145,2.6623523977240535,2.0847967517422195,
p12,StatsForecastAutoTheta-decomposition_type_additive,126.40870642662048,1.2889670132649766,3.0024173757719215,4.242762342632694,3.2965288527388794,7.315058048611514,1.4336641855433863,5.7211947808214045,2.0639130569680897,2.5714573695150995,0.5836765916363063,1.1046804841626052,0.579965522589065,0.7646040125056193,7.942449612734129,1.816629276737014,0.45855487694134134,0.28055687762979387,1.107105273864918,1.4921308369587412,2.609785145522841,2.6410938674707882,1.9322211245879348,3.507388271946864,2.420240130180266,5.6531178471050305,1.2880639890895278,4.170753187470546,5.4056410676528825,0.5497092621722225,2.6635975960284966,2.085545643937078,
p12,StatsForecastAutoTheta-decomposition_type_multiplicative,126.789226770401,1.2889670132649766,3.0024173757719215,4.242762342632694,3.2965288527388794,7.315058048611514,1.4336641855433863,5.7211947808214045,2.0639130569680897,2.5714573695150995,0.5836765916363063,1.1046804841626052,0.579965522589065,0.7646040125056193,7.942449612734129,1.816629276737014,0.45855487694134134,0.28055687762979387,1.107105273864918,1.4921308369587412,2.609785145522841,2.6410938674707882,1.9322211245879348,3.507388271946864,2.420240130180266,5.6531178471050305,1.2880639890895278,4.170753187470546,5.4056410676528825,0.5497092621722225,2.6635975960284966,2.085545643937078,
