validation_id,model_id,runtime_secs,PinballLoss_fold_0_test,PinballLoss_fold_1_test,PinballLoss_fold_2_test,PinballLoss_fold_3_test,PinballLoss_fold_4_test,PinballLoss_fold_5_test,PinballLoss_fold_6_test,PinballLoss_fold_7_test,PinballLoss_fold_8_test,PinballLoss_fold_9_test,PinballLoss_fold_10_test,PinballLoss_fold_11_test,PinballLoss_mean,PinballLoss_std
p02,ARCH-p_15-q_12-o_12-lags_24-power_1-dist_normal-mean_AR-vol_EGARCH,13.237462520599365,0.6069632156981803,0.25072534131727287,0.40933853140025356,0.5992077104271566,0.29258040694256404,0.25273315133161933,0.2670588738919567,0.30260249565678277,0.28932227994571474,0.2396647155025432,0.28164232724305366,0.1803262620032119,0.3310137759466925,0.13763805919196564
p02,ARCH-p_15-q_12-o_12-lags_24-power_1-dist_normal-mean_HAR-vol_EGARCH,10.804941892623901,1.464966641990492,0.25050048196956454,0.38800350736215117,0.5919392385361094,0.2823693677187737,0.2546835393712347,0.2558565140336726,0.3103200101813462,0.2699406770351881,0.24967448454566216,0.26994098952233775,0.18714981489046884,0.3979454389297501,0.3514832734944595
p02,ARCH-p_15-q_12-o_12-lags_36-power_1-dist_normal-mean_AR-vol_EGARCH,14.133137226104736,0.2684265121117789,0.25446267054073796,0.42129190172619285,0.7770669429596424,0.2937777414108712,0.2408879296497025,0.25274698262342016,0.302667657685336,0.27621810456613083,0.250820522367728,0.2723740002916667,0.17877858607165747,0.3157932960004054,0.1556794295558826
p02,ARCH-p_15-q_12-o_12-lags_36-power_1-dist_normal-mean_HAR-vol_EGARCH,12.099592208862305,0.8162066880828941,0.2729268440606247,0.439361304433343,0.7953881529342476,0.30999871735125556,0.26452288651595623,0.26763246210548775,0.29265771307243804,0.2692864648754139,0.27977235093791963,0.26856516042956213,0.17406581328423865,0.37086537984028173,0.21158077874583292
p02,ARCH-p_15-q_12-o_12-lags_48-power_1-dist_normal-mean_AR-vol_EGARCH,17.4095618724823,0.3533922960881072,0.25938036488528365,0.48340168562929886,0.4904500033872028,0.28884134019047614,0.2569593085713034,0.2591937762499949,0.3154431463955392,0.2857771368975529,0.23950909839818937,0.28547392071597655,0.20114208311590567,0.3099136800437359,0.09093188794234214
p02,ARCH-p_15-q_12-o_12-lags_48-power_1-dist_normal-mean_HAR-vol_EGARCH,16.704095602035522,261.918197959263,0.26053615460203283,0.4298046922387271,0.6103874785052009,0.3052901817917203,0.2962056841572696,0.26510041446374194,0.29529453916875203,0.2595874183235953,0.23581864512607148,0.25960753132095055,0.19076552036568048,22.110549684943894,75.51990461186118
p02,ARCH-p_15-q_12-o_24-lags_24-power_1-dist_normal-mean_AR-vol_EGARCH,14.781801223754883,0.23744805055107512,0.25490045394238325,0.5188188074496636,0.6421004813740572,0.28296002297836464,0.2740340041545196,0.27831380416403917,0.29152422788322546,0.26444687843471654,0.25959954940121466,0.2595086338942992,0.1874528710739396,0.3125923154417915,0.13061660752212384
p02,ARCH-p_15-q_12-o_24-lags_24-power_1-dist_normal-mean_HAR-vol_EGARCH,14.716479539871216,0.5362066590594878,0.27688218874601883,0.48380618297515143,0.6129180429922638,0.3070966457092858,0.25898626966339916,0.2520123264021147,0.2591037806794951,0.25829455695000436,0.2592957766523689,0.2943026709138026,0.20356053541785313,0.33353880301343714,0.13244869727722217
p02,ARCH-p_15-q_12-o_24-lags_36-power_1-dist_normal-mean_AR-vol_EGARCH,17.918313026428223,0.2816512506450348,0.27048610691661623,0.5162016141612442,0.6579411462492907,0.29741066495370955,0.24580721589603755,0.2682723521904591,0.30511276746680743,0.2472051957380643,0.24014145411839444,0.29441718848022425,0.1838918678474185,0.3173782353886084,0.13358948699433626
p02,ARCH-p_15-q_12-o_24-lags_36-power_1-dist_normal-mean_HAR-vol_EGARCH,18.021141290664673,0.27287517023914365,0.2691082430683848,0.46113202000236214,0.6973767938218914,0.31911662100360283,0.2709751426164511,0.26363997676370043,0.2793655640600888,0.23244202774810424,0.257093972767955,0.28253207480596637,0.1701760103415102,0.31465280143659674,0.13800710402165775
p02,ARCH-p_15-q_12-o_24-lags_48-power_1-dist_normal-mean_AR-vol_EGARCH,22.863123178482056,0.2508035803028109,0.26434712136320426,0.4775468527774428,0.6225142074190118,0.3020033995574311,0.2661376564426099,0.2596288925920639,0.2685598583295392,0.2500814520970064,0.26317299052915205,0.27375903403935037,0.1916918656673044,0.30752057592641063,0.1200709323268751
p02,ARCH-p_15-q_12-o_24-lags_48-power_1-dist_normal-mean_HAR-vol_EGARCH,20.726722240447998,0.2631939024540127,0.26456155130947867,0.47161596991688703,0.7322821447154475,0.29873053484293255,0.26954540654110537,0.27677351922967375,0.29244035078182173,0.26920390160314456,0.2600598967675689,0.2886753324516298,0.16632568523235827,0.3211173496538385,0.1463636661047345
p02,ARCH-p_15-q_24-o_12-lags_24-power_1-dist_normal-mean_AR-vol_EGARCH,14.439136981964111,0.4763537220630927,0.2721520168324363,0.4313820976015928,0.6173549263671166,0.30157815994080395,0.26585618173797126,0.24178962857961944,0.31780196592228105,0.2954767872200013,0.236602557608603,0.3028884560451357,0.1723921455366657,0.32763572045461,0.1228051690027469
p02,ARCH-p_15-q_24-o_12-lags_24-power_1-dist_normal-mean_HAR-vol_EGARCH,13.494138956069946,0.25263663412455284,0.2686233900802399,0.4501390755025189,0.6639773122039397,0.3094771209888716,0.23585360090477886,0.25441628889658574,0.29634080956086184,0.2791478353863306,0.23849438643867943,0.2757317739787004,0.1970444808436683,0.31015689240914396,0.12746244938215534
