validation_id,model_id,runtime_secs,MeanSquaredError_mean,MeanSquaredError_std
p02,VARReduce-regressor_ElasticNet()-lags_100,1.0302941799163818,2.1804649772755873,0.8172573540737615
p02,VARReduce-regressor_ElasticNet()-lags_101,1.0045650005340576,2.1803360655286093,0.8173782501977169
p02,VARReduce-regressor_ElasticNet()-lags_102,1.021911859512329,2.1802667009965675,0.8174244309540761
p02,VARReduce-regressor_ElasticNet()-lags_103,1.001466989517212,2.180209687203599,0.8174627253469121
p02,VARReduce-regressor_ElasticNet()-lags_104,1.0606331825256348,2.180140005580805,0.8175272948248886
p02,VARReduce-regressor_ElasticNet()-lags_105,1.0334961414337158,2.1800603740603406,0.8176051194500994
p02,VARReduce-regressor_ElasticNet()-lags_106,1.0909628868103027,2.1799752159314667,0.8176881686247562
p02,VARReduce-regressor_ElasticNet()-lags_107,1.097977876663208,2.1799645116249717,0.8176529421484438
p02,VARReduce-regressor_ElasticNet()-lags_108,1.0605802536010742,2.179905129750772,0.8177076266531574
p02,VARReduce-regressor_ElasticNet()-lags_109,1.1131327152252195,2.1798303344861103,0.817786536851188
p02,VARReduce-regressor_ElasticNet()-lags_110,1.060621976852417,2.179837598604553,0.817725917055162
p02,VARReduce-regressor_ElasticNet()-lags_111,1.098701000213623,2.1798472879565063,0.817667919297011
p02,VARReduce-regressor_ElasticNet()-lags_112,1.1041290760040283,2.179857078239278,0.8176171245616142
p02,VARReduce-regressor_ElasticNet()-lags_113,1.1019830703735352,2.1798685504332256,0.8175677718387275
p02,VARReduce-regressor_ElasticNet()-lags_114,1.107517957687378,2.179900771950716,0.8174902513115176
p02,VARReduce-regressor_ElasticNet()-lags_115,1.1270592212677002,2.1798814278040175,0.8174925212231399
p02,VARReduce-regressor_ElasticNet()-lags_116,1.119663953781128,2.1799733368146423,0.817340788542497
p02,VARReduce-regressor_ElasticNet()-lags_117,1.1612250804901123,2.180097928418523,0.8171555930422082
p02,VARReduce-regressor_ElasticNet()-lags_118,1.1608469486236572,2.1801690809754417,0.817051662617078
p02,VARReduce-regressor_ElasticNet()-lags_119,1.143042802810669,2.1802542512102296,0.8169395273963425
p02,VARReduce-regressor_ElasticNet()-lags_12,0.5228579044342041,2.1817918541650667,0.8170001818885516
p02,VARReduce-regressor_ElasticNet()-lags_120,1.208934307098389,2.180316232611778,0.8168605644986813
p02,VARReduce-regressor_ElasticNet()-lags_121,1.1902039051055908,2.1803695704728545,0.8167935052741292
p02,VARReduce-regressor_ElasticNet()-lags_122,1.1658008098602295,2.180422425702791,0.816728911646714
p02,VARReduce-regressor_ElasticNet()-lags_123,1.1775150299072266,2.1805010129512543,0.8166405884537827
p02,VARReduce-regressor_ElasticNet()-lags_124,1.1824898719787598,2.1805960429066635,0.8165391128996559
p02,VARReduce-regressor_ElasticNet()-lags_125,1.184041976928711,2.1807018820715003,0.8164307463787456
p02,VARReduce-regressor_ElasticNet()-lags_126,1.1579723358154297,2.1808169004944125,0.8163180371058336
p02,VARReduce-regressor_ElasticNet()-lags_127,1.1864230632781982,2.18091688186508,0.8162232538198616
p02,VARReduce-regressor_ElasticNet()-lags_128,1.1810789108276367,2.181037446376128,0.8161137328025301
p02,VARReduce-regressor_ElasticNet()-lags_129,1.2032370567321775,2.181148656717078,0.8160158170021418
p02,VARReduce-regressor_ElasticNet()-lags_13,1.1967110633850098,2.1818210616469726,0.8169661323404511
p02,VARReduce-regressor_ElasticNet()-lags_130,1.2051730155944824,2.181257709929445,0.8159223171823466
p02,VARReduce-regressor_ElasticNet()-lags_131,1.437771558761597,2.181369349641006,0.8158292264493285
p02,VARReduce-regressor_ElasticNet()-lags_132,2.3908708095550537,2.181485598511112,0.8157346122536734
p02,VARReduce-regressor_ElasticNet()-lags_133,1.209672212600708,2.181633875503778,0.8156172632389428
p02,VARReduce-regressor_ElasticNet()-lags_134,1.2366228103637695,2.181801875220492,0.8154876912273264
p02,VARReduce-regressor_ElasticNet()-lags_135,1.209439039230347,2.181955322504444,0.8153724987292427
p02,VARReduce-regressor_ElasticNet()-lags_136,1.2506849765777588,2.182076713124686,0.8152841746878985
p02,VARReduce-regressor_ElasticNet()-lags_137,1.2584242820739746,2.18224284084697,0.815166443365237
p02,VARReduce-regressor_ElasticNet()-lags_138,1.270625114440918,2.182408194873541,0.8150517955127888
p02,VARReduce-regressor_ElasticNet()-lags_139,1.2985920906066897,2.182544943125597,0.8149587934689824
p02,VARReduce-regressor_ElasticNet()-lags_14,0.4578440189361572,2.1818830912893756,0.816904352517701
p02,VARReduce-regressor_ElasticNet()-lags_140,1.3185548782348633,2.1826693926720764,0.8148758138402163
p02,VARReduce-regressor_ElasticNet()-lags_141,1.2986149787902832,2.182670434554626,0.8148744979747355
p02,VARReduce-regressor_ElasticNet()-lags_142,1.42836594581604,2.182636060661303,0.8148924790516548
p02,VARReduce-regressor_ElasticNet()-lags_143,1.34309983253479,2.182554564850807,0.8149373029497621
p02,VARReduce-regressor_ElasticNet()-lags_144,1.3714778423309326,2.1824778642061946,0.814978635825438
p02,VARReduce-regressor_ElasticNet()-lags_145,1.4034790992736816,2.182429190325324,0.8150013811648517
