validation_id,model_id,runtime_secs,MeanSquaredError_fold_0_test,MeanSquaredError_fold_1_test,MeanSquaredError_fold_2_test,MeanSquaredError_fold_3_test,MeanSquaredError_fold_4_test,MeanSquaredError_fold_5_test,MeanSquaredError_fold_6_test,MeanSquaredError_fold_7_test,MeanSquaredError_fold_8_test,MeanSquaredError_fold_9_test,MeanSquaredError_fold_10_test,MeanSquaredError_fold_11_test,MeanSquaredError_fold_12_test,MeanSquaredError_fold_13_test,MeanSquaredError_fold_14_test,MeanSquaredError_fold_15_test,MeanSquaredError_fold_16_test,MeanSquaredError_fold_17_test,MeanSquaredError_fold_18_test,MeanSquaredError_fold_19_test,MeanSquaredError_fold_20_test,MeanSquaredError_fold_21_test,MeanSquaredError_fold_22_test,MeanSquaredError_fold_23_test,MeanSquaredError_fold_24_test,MeanSquaredError_fold_25_test,MeanSquaredError_fold_26_test,MeanSquaredError_fold_27_test,MeanSquaredError_fold_28_test,MeanSquaredError_mean,MeanSquaredError_std,MeanSquaredError_fold_29_test
p02,NaiveForecaster-strategy_mean,0.30895113945007324,1.6154339530523625,2.5964872186737438,2.4492327660556534,2.609104949966392,1.9214881765309473,2.8610326046322014,4.207963252284725,4.479385379416201,3.0979670751977593,3.016876384455568,1.78002255314169,2.220374992214259,1.8321601978736157,4.021472716556825,1.935144629540784,0.825585956427638,2.2434328430194532,1.691584384934497,2.2937520877612316,1.9795509138574747,3.346019099865571,2.343476206496612,1.5441814606260358,2.5215924293780447,3.7641844159875664,2.0921087984675504,2.0165096291816744,2.7299899923680213,2.1036092848607226,2.487576701821546,0.8473106000377705,
p02,VARReduce-regressor_ElasticNet()-lags_100,1.0113046169281006,1.6817510926735821,2.225704346988762,2.4422106818641893,2.532468140958251,2.1471874215320947,2.7439839187843735,3.987159739398257,3.2584423190151903,3.0284636792161472,1.9201924037738274,1.7219760451616,2.479208799314863,2.079221618188764,4.019133223402491,0.8611871394274686,0.7944158995781134,1.308041715817435,1.417423885203424,1.255742639805111,1.937752712842627,2.9156312721339996,2.189098723786579,1.5557270482615753,2.1971694937122686,3.1641491622839273,1.3862464392408034,1.8895075407037414,2.530593692780768,1.5636935451417977,2.180464977275587,0.8172573540737608,
p02,VARReduce-regressor_ElasticNet()-lags_101,1.1028547286987305,1.679514121977864,2.224785128562966,2.441303863447684,2.532643819358683,2.1476491938603206,2.744476350694131,3.987726232481271,3.2585251228288503,3.0286278783419665,1.920077157180147,1.7221029096824894,2.479506034041754,2.0790966559023687,4.018857567736805,0.8612196445113521,0.7942279752639716,1.3079354279393138,1.4173299262968726,1.255552097815068,1.9375301853030753,2.915607571876166,2.1888916523078197,1.5555325967387499,2.197056985151537,3.1640796617422713,1.386103947456971,1.889626963102848,2.5305753423656214,1.563583886360761,2.1803360655286106,0.8173782501977174,
p02,VARReduce-regressor_ElasticNet()-lags_102,0.9947960376739502,1.6783169103315514,2.2242933124448254,2.4408851521185446,2.5327248220443885,2.1478722421920633,2.744634599921522,3.987891380584394,3.2585038322954167,3.028682715201439,1.9200217200358265,1.7221469116824133,2.4796307872789196,2.0790627587993944,4.0187692625125635,0.8612170446417935,0.7941655268117109,1.3078980838226608,1.4172960253696032,1.2554717728110167,1.9374574355740861,2.915592785006902,2.188822941887113,1.555472766811747,2.197017166837763,3.1640493173585127,1.3860545145939902,1.8896638249201991,2.5305680916718174,1.5635506233382386,2.1802667009965657,0.8174244309540755,
p02,VARReduce-regressor_ElasticNet()-lags_103,1.106093168258667,1.6773343303257247,2.2239037633907928,2.440524165518968,2.53279869473541,2.148073166709265,2.7447669329902693,3.988026544709819,3.258481145005504,3.0287294775425146,1.9199736173921556,1.7221838810956094,2.4797378633109064,2.079034112747353,4.018696362421191,0.8612136785461846,0.7941128179957633,1.3078658048144507,1.4172670965797816,1.2554018513953433,1.9373950944636493,2.9155793353469592,2.188764028328106,1.5554218296036872,2.1969831031345954,3.164022704793195,1.3860106559912846,1.8896967292774156,2.530561456650899,1.5635206840876348,2.180209687203601,0.817462725346913,
p02,VARReduce-regressor_ElasticNet()-lags_104,1.0158321857452393,1.6760702664821363,2.223445680343587,2.4399991010581843,2.5329125849638214,2.1483450868819163,2.7450206486323383,3.988312798565367,3.25852610335418,3.028814660536804,1.919918036345527,1.7222471550446379,2.479887035336244,2.078965738363451,4.0185589780025195,0.8612313306076881,0.7940164382767215,1.3078096458869868,1.417219227101157,1.2553048989053122,1.9372801822298251,2.9155661145877954,2.188658407170302,1.5553228118273579,2.1969269840861565,3.1639877294012724,1.3859375243022112,1.8897591492646988,2.5305514736068155,1.5634643706783322,2.180140005580805,0.8175272948248896,
p02,VARReduce-regressor_ElasticNet()-lags_105,1.0709683895111084,1.674604391409614,2.222939226436095,2.4393787465945014,2.5330455194363934,2.14865571686981,2.74533054811773,3.9886674571578857,3.2585932880788073,3.0289178155774628,1.919854632408043,1.722323868508417,2.48006216398571,2.0788813006556164,4.018390329428011,0.8612561589649264,0.7938992582484393,1.307742272392773,1.4171617169566688,1.2551917486298685,1.937141051837358,2.9155520804966515,2.1885308381718755,1.55520213646152,2.196859561719562,3.1639472593208047,1.3858507210378326,1.8898340029747707,2.5305399806204676,1.5633970552522771,2.180060374060341,0.8176051194501005,
p02,VARReduce-regressor_ElasticNet()-lags_106,1.0352497100830078,1.673035452425173,2.2223880201294275,2.438721365001119,2.5331864460670435,2.1489787940359752,2.745658922988533,3.9890449794298513,3.258669560448189,3.0290269163390056,1.91978932722755,1.722404978973242,2.480244873695692,2.0787913517370313,4.018211319731034,0.8612838658696653,0.7937751547567929,1.307671227313971,1.41710106132306,1.255073945701009,1.9369939776815257,2.9155381079677927,2.188396219818755,1.5550744073217662,2.196788546670287,3.163905293840601,1.3857598005234086,1.889912741871943,2.530528108824933,1.5633264942981486,2.1799752159314663,0.8176881686247566,
p02,VARReduce-regressor_ElasticNet()-lags_107,1.0368659496307373,1.672988709316949,2.2223156060783325,2.4388128651399263,2.533159348749648,2.148982905801668,2.7454635989034477,3.988775202619743,3.2584811195097596,3.028969866643632,1.9197694622213317,1.7223687508327792,2.480227339101907,2.0788644163644148,4.018314418959252,0.8612288610025297,0.7938404334446765,1.3077031128070542,1.4171246913724704,1.2550835556578426,1.937073071235833,2.915525437997274,2.188464289714385,1.555152481703739,2.196816237385644,3.1639043594993135,1.3857961637070295,1.889867280632869,2.530530496933004,1.563366753787751,2.1799645116249726,0.817652942148444,
p02,VARReduce-regressor_ElasticNet()-lags_108,1.1077494621276855,1.6719178725606636,2.2219301303195294,2.4383545527514636,2.5332616799446948,2.1492263880241396,2.7456775937541553,3.9890136711248716,3.2585135973954538,3.0290425505763063,1.919720697934392,1.7224224645942774,2.480356282337217,2.0788069362321315,4.018199324627349,0.8612423339239283,0.7937587735764723,1.307654873516758,1.4170836952727646,1.2549991431488463,1.9369749561688345,2.915513352065408,2.18837403108266,1.5550683761129016,2.196768230646671,3.163873749005459,1.3857325488583452,1.889921467420861,2.5305216356719646,1.5633178541238755,2.1799051297507726,0.8177076266531565,
p02,VARReduce-regressor_ElasticNet()-lags_109,1.0762498378753662,1.6705115527050565,2.221459863398992,2.4377387203396306,2.533399957545235,2.1495344910657592,2.7459960783813355,3.989381252128103,3.258600053973428,3.029147894341751,1.919663964342368,1.7224990345102023,2.48052413832321,2.0787161243425727,4.01802836822145,0.8612728715287065,0.7936395967078134,1.3075863214879109,1.4170264429372899,1.2548905012686853,1.9368327801148548,2.9155008573301426,2.1882446637728057,1.5549443721592904,2.19670141302741,3.1638355783097,1.3856453456001145,1.8899989092997467,2.530510099682193,1.5632484532514508,2.179830334486111,0.8177865368511871,
