validation_id,model_id,runtime_secs,MeanSquaredError_mean,MeanSquaredError_std
p12,NaiveForecaster-strategy_last,0.1448311805725097,2.6553511171483137,2.215750271782201
p12,NaiveForecaster-strategy_mean,0.1190879344940185,2.551000962543458,1.2792791516675786
p02,NaiveForecaster-strategy_last,2.793038845062256,3.042988769697352,1.056287999876115
p02,NaiveForecaster-strategy_mean,0.2853095531463623,2.355566507912485,0.8070835511329196
p03,NaiveForecaster-strategy_last,0.2478747367858886,3.4475314530453844,2.6861727608703183
p03,NaiveForecaster-strategy_mean,0.2341506481170654,2.7969232962946164,1.3570136691350556
p04,NaiveForecaster-strategy_last,0.1390125751495361,2.238954229761902,0.9929284647283252
p04,NaiveForecaster-strategy_mean,0.114006757736206,1.8008087199390344,0.4450167618108565
p10,NaiveForecaster-strategy_last,0.1319477558135986,1.734137035829083,0.645710034300109
p10,NaiveForecaster-strategy_mean,0.1184990406036377,1.3827857610799263,0.5792113536903221
p11,NaiveForecaster-strategy_last,0.1241285800933837,2.8011215257061712,1.4213426814277
p11,NaiveForecaster-strategy_mean,0.1203606128692627,2.5074854443153907,1.101549194985642
