validation_id,model_id,runtime_secs,MeanSquaredError_mean,MeanSquaredError_std
p02,ARCH-p_36-q_12-o_12-lags_48-power_1-dist_ged-mean_AR-vol_GARCH,28.815059661865234,3.873599555903714e+98,1.3418542478002944e+99
p02,ARCH-p_36-q_12-o_12-lags_48-power_1-dist_ged-mean_HAR-vol_GARCH,24.55312156677246,2.825326571349048e+67,9.78721833910185e+67
p02,ARCH-p_36-q_12-o_24-lags_24-power_1-dist_ged-mean_AR-vol_GARCH,15.826151847839355,1.0714321220810152e+59,3.711549744611316e+59
p02,ARCH-p_36-q_12-o_24-lags_24-power_1-dist_ged-mean_HAR-vol_GARCH,16.07870364189148,1.365184897663285e+33,4.729139208957055e+33
p02,ARCH-p_36-q_12-o_24-lags_36-power_1-dist_ged-mean_AR-vol_GARCH,42.30011463165283,11033710273670.322,36359287888366.71
p02,ARCH-p_36-q_12-o_24-lags_36-power_1-dist_ged-mean_HAR-vol_GARCH,13.333211183547974,3.276332966111938e+90,1.1349550319637434e+91
p02,ARCH-p_36-q_12-o_24-lags_48-power_1-dist_ged-mean_AR-vol_GARCH,18.399751901626587,5.939800023774387e+53,2.0576070855952128e+54
p02,ARCH-p_36-q_12-o_24-lags_48-power_1-dist_ged-mean_HAR-vol_GARCH,20.44035768508911,3.776773607967542e+147,1.3083127555370003e+148
p02,ARCH-p_36-q_24-o_12-lags_24-power_1-dist_ged-mean_AR-vol_GARCH,13.057766437530518,1.4246440441268416e+101,4.935111734256175e+101
p02,ARCH-p_36-q_24-o_12-lags_24-power_1-dist_ged-mean_HAR-vol_GARCH,12.357162237167358,inf,
p02,ARCH-p_36-q_24-o_12-lags_36-power_1-dist_ged-mean_AR-vol_GARCH,25.18356680870056,2.968255945275046e+22,1.0282253469024488e+23
p02,ARCH-p_36-q_24-o_12-lags_36-power_1-dist_ged-mean_HAR-vol_GARCH,14.113062143325806,9.490531120648576e+121,3.287616418355386e+122
p02,ARCH-p_36-q_24-o_12-lags_48-power_1-dist_ged-mean_AR-vol_GARCH,33.99118971824646,8.852899571792654e+55,3.066734370529927e+56
p02,ARCH-p_36-q_24-o_12-lags_48-power_1-dist_ged-mean_HAR-vol_GARCH,16.75398278236389,inf,
p02,ARCH-p_36-q_24-o_24-lags_24-power_1-dist_ged-mean_AR-vol_GARCH,17.21244215965271,1.258928624487174e+34,4.361056681429164e+34
p02,ARCH-p_36-q_24-o_24-lags_24-power_1-dist_ged-mean_HAR-vol_GARCH,19.020358324050903,3.9752220491925074e+32,1.3770573121133973e+33
p02,ARCH-p_36-q_24-o_24-lags_36-power_1-dist_ged-mean_AR-vol_GARCH,20.117541313171387,inf,
p02,ARCH-p_36-q_24-o_24-lags_36-power_1-dist_ged-mean_HAR-vol_GARCH,30.3947536945343,2.965417511484853e+47,1.027250759109246e+48
p02,ARCH-p_36-q_24-o_24-lags_48-power_1-dist_ged-mean_AR-vol_GARCH,19.443428993225098,3.741434199649532e+26,1.2960458897994624e+27
p02,ARCH-p_36-q_24-o_24-lags_48-power_1-dist_ged-mean_HAR-vol_GARCH,29.18546485900879,inf,
