validation_id,model_id,runtime_secs,PinballLoss_mean,PinballLoss_std
p02,NaiveForecaster-strategy_last,0.3612101078033447,0.3147212649797255,0.2198500638703819
p02,NaiveForecaster-strategy_mean,0.2684569358825683,0.2272879168633279,0.0242948336724261
p03,NaiveForecaster-strategy_last,0.3561761379241943,0.4725942060396161,0.5236520540008884
p03,NaiveForecaster-strategy_mean,0.2738142013549804,0.2442585416592041,0.0151460264009217
