run_id,run_path,checkpoint,experiment_type,ctx_fh,model,dataset,mode,cov_bucket,timestamp,context_length,forecast_length,rmse,mae,mape,mse,wql,brier_3_9,mace,coverage_50,coverage_80,coverage_90,coverage_95,sharpness_50,sharpness_80,sharpness_90,sharpness_95,dilate_g0001,shape_g0001,temporal_g0001,dilate_g001,shape_g001,temporal_g001,dilate_g01,shape_g01,temporal_g01,total_episodes,git_commit
2026-04-25_204552_aleppo_2017_finetuned,experiments/nocturnal_forecasting_ctx_ablation/512ctx_96fh/chronos2/2026-04-25_204552_aleppo_2017_finetuned,/data/home/cjrisi/nocturnal/trained_models/artifacts/chronos2/2026-04-25_0843_RID20260425_084356_257848_08_bg_iob_cob_high_lr/model.pt,nocturnal_forecasting_ctx_ablation,512ctx_96fh,chronos2,aleppo_2017,finetuned,iob_cob,2026-04-25T20:48:00.907702,512,96,2.6090161564291763,,,,0.7377425591724988,0.04087942514357403,0.0029008563123576175,0.4989418846727945,0.7928082528085474,,,3.2239761202734334,6.125879490636691,,,203.5526392296001,390.6648299089265,16.44044855027368,203.53774245055823,390.4487848453077,16.626700055808698,200.75313842434042,385.4900900191377,16.01618682954317,4243,ed8f7fc
2026-04-25_204319_brown_2019_finetuned,experiments/nocturnal_forecasting_ctx_ablation/512ctx_96fh/chronos2/2026-04-25_204319_brown_2019_finetuned,/data/home/cjrisi/nocturnal/trained_models/artifacts/chronos2/2026-04-24_1029_RID20260424_102928_135911_04_bg_iob_ia_high_lr/model.pt,nocturnal_forecasting_ctx_ablation,512ctx_96fh,chronos2,brown_2019,finetuned,iob,2026-04-25T20:44:51.766367,512,96,2.4531631922647015,,,,0.6733711802855049,0.019445594103145784,0.013121396205867195,0.4982798416032204,0.7890194276713048,,,2.8060817969779577,5.431831054878488,,,185.26987320704941,355.97592807785617,14.563818336242662,185.21548192047447,355.75870911349676,14.672254727452204,182.18555416883896,350.5539724643869,13.817135873290981,3809,ed8f7fc
2026-04-25_204319_lynch_2022_finetuned,experiments/nocturnal_forecasting_ctx_ablation/512ctx_96fh/chronos2/2026-04-25_204319_lynch_2022_finetuned,/data/home/cjrisi/nocturnal/trained_models/artifacts/chronos2/2026-04-24_1029_RID20260424_102928_135911_04_bg_iob_ia_high_lr/model.pt,nocturnal_forecasting_ctx_ablation,512ctx_96fh,chronos2,lynch_2022,finetuned,iob,2026-04-25T20:44:59.696236,512,96,2.2584035445276562,,,,0.6200549141563524,0.02372563169869492,0.008237436121230521,0.5205914162112932,0.8071031136156648,,,2.6889937947205653,5.259384721882289,,,146.68855081988457,283.0918691482045,10.285232491564605,146.6385969416526,282.8798445365711,10.397349346734076,143.69762162880076,277.5088072020017,9.886436055599784,2928,ed8f7fc
2026-04-25_204700_tamborlane_2008_zeroshot,experiments/nocturnal_forecasting_ctx_ablation/512ctx_96fh/chronos2/2026-04-25_204700_tamborlane_2008_zeroshot,,nocturnal_forecasting_ctx_ablation,512ctx_96fh,chronos2,tamborlane_2008,zeroshot,zero_shot,2026-04-25T20:50:16.891520,512,96,3.353553374912766,,,,0.9554019795945571,0.04578063332725988,0.00847511627747207,0.4969702590737648,0.791316932541891,,,4.119656414653193,7.730084960054931,,,421.6446379210485,826.9135760331546,16.375699808942212,421.61576255022555,826.8075952684487,16.423929832002447,419.744393226922,823.8252853630235,15.663501090820532,10782,ed8f7fc
2026-04-28_220702_aleppo_2017_finetuned,experiments/nocturnal_forecasting_ctx_ablation/512ctx_96fh/deepar/2026-04-28_220702_aleppo_2017_finetuned,/data/home/cjrisi/nocturnal/trained_models/artifacts/deepar/2026-04-28_0725_RID20260428_072516_909752_10_low_lr,nocturnal_forecasting_ctx_ablation,512ctx_96fh,deepar,aleppo_2017,finetuned,bg_only,2026-04-28T22:10:06.637906,512,96,2.917485159549743,,,,0.8470639138272562,0.04254001498538606,0.03000082925253795,0.5682815814282347,0.8685555621022861,,,4.198065047414395,8.366997807736801,,,233.89798509521876,449.3295467576567,18.466423432780765,233.94678520812724,449.1838574665951,18.709712949659338,231.9400900702652,445.29780512526264,18.582375015267818,4243,62228f1
2026-04-28_215942_brown_2019_finetuned,experiments/nocturnal_forecasting_ctx_ablation/512ctx_96fh/deepar/2026-04-28_215942_brown_2019_finetuned,/data/home/cjrisi/nocturnal/trained_models/artifacts/deepar/2026-04-28_0725_RID20260428_072516_909752_10_low_lr,nocturnal_forecasting_ctx_ablation,512ctx_96fh,deepar,brown_2019,finetuned,bg_only,2026-04-28T22:01:55.354681,512,96,2.76051158972342,,,,0.8060804377169509,0.021590388943121087,0.052799169608043345,0.6206818281263674,0.9003210597707184,,,4.400549703160311,8.802421593769981,,,217.6358102936751,419.0205167741368,16.251103813213422,217.67614563941657,418.8665042123558,16.4857870664774,215.5096011157276,414.7132992989488,16.30590293250634,3809,62228f1
2026-04-28_220011_lynch_2022_finetuned,experiments/nocturnal_forecasting_ctx_ablation/512ctx_96fh/deepar/2026-04-28_220011_lynch_2022_finetuned,/data/home/cjrisi/nocturnal/trained_models/artifacts/deepar/2026-04-28_0725_RID20260428_072516_909752_10_low_lr,nocturnal_forecasting_ctx_ablation,512ctx_96fh,deepar,lynch_2022,finetuned,bg_only,2026-04-28T22:02:26.985899,512,96,2.629881776926638,,,,0.7800569172056889,0.02568701682727192,0.06061992448391015,0.6242173269581056,0.892855618169399,,,4.31521997908913,8.606705741667689,,,183.32794479467594,352.68324569320174,13.972643896150126,183.36396299187172,352.5366847665775,14.191241217165958,181.18592025462075,348.3065645665421,14.065275942699415,2928,62228f1
2026-04-28_234036_tamborlane_2008_finetuned,experiments/nocturnal_forecasting_ctx_ablation/512ctx_96fh/deepar/2026-04-28_234036_tamborlane_2008_finetuned,/data/home/cjrisi/nocturnal/trained_models/artifacts/deepar/2026-04-28_0725_RID20260428_072516_909752_10_low_lr,nocturnal_forecasting_ctx_ablation,512ctx_96fh,deepar,tamborlane_2008,finetuned,bg_only,2026-04-28T23:52:42.358594,512,96,3.5374039477891093,,,,1.016582809609567,0.048207445151847605,0.022030480327294457,0.5438587847028998,0.8454667887837753,,,4.764987593697708,9.336152438957155,,,389.0582277147881,763.4641803220435,14.652275107532741,389.08075821865896,763.3718277964108,14.789688640906993,387.67362043226143,760.6015786943746,14.745662170148439,10782,62228f1
2026-04-29_003332_aleppo_2017_finetuned,experiments/nocturnal_forecasting_ctx_ablation/512ctx_96fh/patchtst/2026-04-29_003332_aleppo_2017_finetuned,/data/home/cjrisi/nocturnal/trained_models/artifacts/patchtst/2026-04-28_0803_RID20260428_080348_916053_09_high_lr,nocturnal_forecasting_ctx_ablation,512ctx_96fh,patchtst,aleppo_2017,finetuned,bg_only,2026-04-29T00:36:11.432532,512,96,2.6826775923535724,,,,0.7723436042276752,0.04101604953906249,0.013454840652578098,0.5227507070469007,0.8407303205279284,,,3.4626297558978947,6.728017103962114,,,219.83904075211092,422.0012186403086,17.67686286391322,219.87401382808048,421.85887654308294,17.889151113078004,217.75714954968495,417.9279779061022,17.586321193267707,4243,62228f1
2026-04-29_002656_brown_2019_finetuned,experiments/nocturnal_forecasting_ctx_ablation/512ctx_96fh/patchtst/2026-04-29_002656_brown_2019_finetuned,/data/home/cjrisi/nocturnal/trained_models/artifacts/patchtst/2026-04-28_0803_RID20260428_080348_916053_09_high_lr,nocturnal_forecasting_ctx_ablation,512ctx_96fh,patchtst,brown_2019,finetuned,bg_only,2026-04-29T00:28:50.285293,512,96,2.47690434270442,,,,0.7093885463921249,0.019628209750184714,0.06057333751446378,0.5843698039730462,0.8846591406318368,,,3.5080536458099467,6.811951814690029,,,196.40202488568522,377.80761567058016,14.996434100790216,196.42057682231737,377.67243818258714,15.16871546204765,194.29828336014975,373.78612731522173,14.810439405077743,3809,62228f1
