validation_id,model_id,runtime_secs,MeanSquaredError_mean,MeanSquaredError_std
p02,ARCH-p_15-q_12-o_12-lags_24-power_1-dist_ged-mean_AR-vol_EGARCH,20.42714238166809,19348687979843.91,67025821281530.48
p02,ARCH-p_15-q_12-o_12-lags_24-power_1-dist_ged-mean_HAR-vol_EGARCH,15.882843732833862,2.387181243090428,1.2031344624568123
p02,ARCH-p_15-q_12-o_12-lags_36-power_1-dist_ged-mean_AR-vol_EGARCH,16.287813186645508,1.3653688770544696e+17,4.729776393624687e+17
p02,ARCH-p_15-q_12-o_12-lags_36-power_1-dist_ged-mean_HAR-vol_EGARCH,17.34674906730652,inf,
p02,ARCH-p_15-q_12-o_12-lags_48-power_1-dist_ged-mean_AR-vol_EGARCH,25.371270656585693,1.509688429542775e+41,5.229714127133907e+41
p02,ARCH-p_15-q_12-o_12-lags_48-power_1-dist_ged-mean_HAR-vol_EGARCH,22.64296507835388,2.5651144073299216e+17,8.885816961436724e+17
p02,ARCH-p_15-q_12-o_24-lags_24-power_1-dist_ged-mean_AR-vol_EGARCH,20.217079401016235,2.347662600369554,1.23846466684
p02,ARCH-p_15-q_12-o_24-lags_24-power_1-dist_ged-mean_HAR-vol_EGARCH,20.25287818908692,2.348353466517644,1.2374820281147771
p02,ARCH-p_15-q_12-o_24-lags_36-power_1-dist_ged-mean_AR-vol_EGARCH,24.761724948883057,2.3962429641308014,1.2564084977791938
p02,ARCH-p_15-q_12-o_24-lags_36-power_1-dist_ged-mean_HAR-vol_EGARCH,24.5091769695282,2.393673145509972,1.2626970505350488
p02,ARCH-p_15-q_12-o_24-lags_48-power_1-dist_ged-mean_AR-vol_EGARCH,29.887404680252075,2.3545686241843886,1.2457682660684557
p02,ARCH-p_15-q_12-o_24-lags_48-power_1-dist_ged-mean_HAR-vol_EGARCH,28.80809473991394,2.385639614712119,1.2668629215499514
p02,ARCH-p_15-q_24-o_12-lags_24-power_1-dist_ged-mean_AR-vol_EGARCH,18.134211778640747,inf,
