validation_id,model_id,runtime_secs,MeanSquaredError_mean,MeanSquaredError_std
p02,AutoETS-auto_True,4.111392259597778,3.620624631828408,1.6691912167625993
p02,StatsForecastAutoCES-model_Z,53.66211986541748,2.9342288979540787,0.9643081999894504
p02,StatsForecastAutoETS-model_ANN,1.2829463481903076,3.042977607730601,1.056278532076225
p02,StatsForecastAutoETS-model_MNN,0.2973401546478271,3.042977607730601,1.056278532076225
p02,StatsForecastAutoTheta-decomposition_type_additive,131.9736053943634,3.041694385498671,1.055476017423436
p02,StatsForecastAutoTheta-decomposition_type_multiplicative,97.9197473526001,3.041694385498671,1.055476017423436
p03,AutoETS-auto_True,1.175712823867798,3.479550351577634,2.814087933047161
p03,StatsForecastAutoCES-model_Z,37.07605218887329,3.467258919069044,2.74045364375737
p03,StatsForecastAutoETS-model_ANN,0.3508143424987793,3.4475323152464825,2.686170619147958
p03,StatsForecastAutoETS-model_MNN,0.2972965240478515,3.4475323152464825,2.686170619147958
p03,StatsForecastAutoTheta-decomposition_type_additive,86.41106295585632,3.44770701950791,2.685993454294928
p03,StatsForecastAutoTheta-decomposition_type_multiplicative,83.9307701587677,3.44770701950791,2.685993454294928
p04,AutoETS-auto_True,0.7429730892181396,2.31428477766301,1.0966593897021355
p04,StatsForecastAutoCES-model_Z,0.6008684635162354,2.1773986368632468,0.8456347090946159
p04,StatsForecastAutoETS-model_ANN,0.2054016590118408,2.23895552151374,0.9929344732775272
p04,StatsForecastAutoETS-model_MNN,0.205273151397705,2.23895552151374,0.9929344732775272
p04,StatsForecastAutoTheta-decomposition_type_additive,80.32835578918457,2.238767083421884,0.994078001821062
p04,StatsForecastAutoTheta-decomposition_type_multiplicative,89.9978678226471,2.238767083421884,0.994078001821062
p10,AutoETS-auto_True,0.9322688579559326,1.973768415631412,0.6549793277119224
p10,StatsForecastAutoCES-model_Z,0.6344082355499268,1.7826221383981309,0.8475372859358041
p10,StatsForecastAutoETS-model_ANN,0.1840507984161377,1.7341360361382767,0.6457070513891453
p10,StatsForecastAutoETS-model_MNN,0.1775557994842529,1.7341360361382767,0.6457070513891453
p10,StatsForecastAutoTheta-decomposition_type_additive,73.40994787216187,1.733897783772065,0.6454547124247652
p10,StatsForecastAutoTheta-decomposition_type_multiplicative,87.55144500732422,1.733897783772065,0.6454547124247652
p11,AutoETS-auto_True,0.7482433319091797,2.9526535824796216,1.3256347217994937
p11,StatsForecastAutoCES-model_Z,0.5732357501983643,2.87631215392748,1.4114892419446132
p11,StatsForecastAutoETS-model_ANN,0.1964263916015625,2.8011252803644493,1.4213467075767467
p11,StatsForecastAutoETS-model_MNN,0.1996810436248779,2.8011252803472435,1.421346707585323
p11,StatsForecastAutoTheta-decomposition_type_additive,70.23901844024658,2.80276939201625,1.4237857316801648
p11,StatsForecastAutoTheta-decomposition_type_multiplicative,73.67953824996948,2.80276939201625,1.4237857316801648
p12,AutoETS-auto_True,0.8829460144042969,2.5511347268182387,2.1250704253924693
p12,StatsForecastAutoCES-model_Z,0.5823385715484619,2.63256732182837,2.28610935335533
p12,StatsForecastAutoETS-model_ANN,0.1644859313964843,2.6553611347596937,2.215755136207838
p12,StatsForecastAutoETS-model_MNN,0.1667089462280273,2.6553611347596937,2.215755136207838
p12,StatsForecastAutoTheta-decomposition_type_additive,69.0152313709259,2.658103173664568,2.2177013222037067
p12,StatsForecastAutoTheta-decomposition_type_multiplicative,73.72764778137207,2.658103173664568,2.2177013222037067
